bot	pubid	text	templateId	templateText	timestamp	error	userid	chat_id	etalon_text	algorithm	score	text_len	topic	jaccard	entrance	best_etalon	Decomposition
kuber	6	Здравствуйте,помогите,пожалуйста, найти ответ на мой вопрос:сотрудница с 2009г по  сентябрь 2020 г. работала в другой компании,откуда ушла в декрет и в отпуск по ухлду за ребенком до 1,5 лет...находясь в этом отпуске она увольняется из  компании (по соглашению сторон) и оставшийся 2020,2021 и 2022 год нигде не работает...в апреле 23 года она устраивается на работу и в августе 23 увольняется и приходит работать к нам в сентябре 2023...в декабре 2023 она уходит на больничный по уходу за ребенком.Т.к. она в 2021-2022гг нигде не работала и не имела дохода,я считаю ей больничный по МРОТ,верно ли это?я же не должна произвести ей замену лет в этом случае?	590163	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://www.1kadry.ru/#/document/12/510045/actual/	2023-12-29T00:02:02.083						0.796068668365479	105	отпуск	0.0172413793103448	True	если сотрудница находящаяся в отпуске по уходу за ребенком уволилась и поступила на работу к новому работодателю то может ли она возобновить свой отпуск по уходу за ребенком	
kuber	6	Добрый день. Возвращаюсь ко вчерашнему вопросу.Если организация направляет на обучение сотрудника,но договор заключен и оплачен самим сотрудников,в таком случае учебный отпуск оплачивается? ответ прошу дать письменно	449309	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://www.1kadry.ru/#/document/86/154264/actual/	2024-01-10T08:41:46.251	503					0.793222665786743	26	отпуск	0.0526315789473684	True	нужно ли оплачивать учебный отпуск если сотрудник уволился	
kuber	220	Добрый день !У руководителя отпуск 28 календарных дней. За много лет накопился неиспользованный отпуск. Можно ли ему выплатить компенсацию за неиспользованный отпуск, если он не увольняется?	445536	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://1gl.ru/#/document/16/62441/actual/	2023-12-22T13:06:04.843						0.0595458596944809	26	увольнение	0	False	дни компенсации за неиспользованный отпуск	
kuber	9	Прошу проконсультировать: Работница выходит из отпуска до 1,5 лет и работает 40 часов , имеет ли право на пособие за счет СФР по уходу за ребенком	589008	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://www.1kadry.ru/#/document/86/698683/actual/	2024-01-09T10:41:04.748						0.306643187999725	26	другой	0	False	пособие по уходу за ребенком до 1,5 лет	
kuber	9	Здравствуйте!  Работник был переведен на должность начальника отдела и с этой должности ушел в очередной оплачиваемый отпуск. В новой должности отработал 10 дней. Затем приказ о переводе был признан работодатель незаконно изданным. Должен ли работник вернуть отпускные, в частности за отработанные 10 дней?	561985	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://www.1jur.ru/#/document/12/445595/actual/	2024-01-31T02:44:12.954						0.575705051422119	43	сотрудник	0	False	можно ли перевести на другую должность работника в отпуске	
kuber	8	Доброе утро. Подскажите, как правильно заполнить периоды работы в СЗВ-Стаж ( имею в виду в отчете ЕФС-1) за 2023г, если у сотрудника был отпуск по уходу за ребенком и в этом же периоде она выполняла работы по договору ГПХ? Какой период сначала указывать?	576506	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://www.1kadry.ru/#/document/16/143689/actual/	2024-01-24T05:49:29.985						0.526576161384583	43	отпуск	0.0384615384615385	True	отпуск по уходу за ребенком период	
kuber	8	Правильно ли я поняла, что сотруднику находящемуся в ежегодном оплачиваемом отпуске (в нашем случае внешнему совместителю) больничный по уходу за ребенком на этот период не оплачивается?	590692	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://gosfinansy.ru/#/document/12/510543/actual/	2023-12-12T06:55:01.640						0.64816415309906	26	больничный	0.05	True	как оплатить больничный лист сотруднику по уходу за ребенком если он находиться в отпуске	
kuber	9	Добрый день Просьба проконсультировать.  Сотрудник в мае отработал не полный месяц был на больничном листе , дни б/л пршлись на праздничные дни (05.05.2023-11.05.2023= всего 7 дней) . При расчете в декабре отпускных ,  при расчете дней расчетного периода программа расчитывает дни в мае не учитывая праздничные дни, берет в расчет только дни если бы он работал. (29/31*28=26,46) , это верно?	576194	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://1gl.ru/#/document/86/676531/actual/	2023-12-14T08:29:10.531	503					0.344942539930344	60	отпуск	0	True	расчет дней отпуска в мае	
kuber	220	отец хочет уйти  в отпуск по уходу за ребенком до 1,5 лет. Он работает на основном месте работы и по совместительству, может ли он по совместительству попросит работодателя оформить пособие до 1,5 лет	577492	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://www.1kadry.ru/#/document/12/501634/actual/	2024-01-18T08:48:01.720						0.490922302007675	33	отпуск	0.05	True	отпуск по уходу до 1,5 лет отцу	
kuber	6	Здравствуйте! При увольнении сотрудника в июле месяца были неверно рассчитаны его расчетные (компенсация отпуска). Если сейчас ему доначислить, довыплатить, то надо ли считать ему компенсацию за задержку с компенсации отпуска?	449309	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://www.1kadry.ru/#/document/86/154264/actual/	2023-12-08T11:47:19.179						0.856159687042236	30	отпуск	0.0555555555555556	True	как рассчитать компенсацию за неиспользованный отпуск при увольнении если он был в отпуске без содержания	
kuber	6	Здравствуйте. В отчёте сзв-стаж нужно ли указывать МКС с районным коэффициентом 1,7 при отпуске по уходу за ребёнком, период временной нетрудостпособноти?	454194	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://1gl.ru/#/document/16/86970/actual/	2024-01-17T08:05:08.149						0.429427683353424	21	районный коэффициент	0.125	True	районный коэффициент 1	
kuber	220	Сотрудник ушел в отпуск на  14 дней и будучи в отпуске просит еще отпуск на 12 дней. Вопрос на следующие 12 дней в какой срок нужно выплатить отпускные?	449309	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://www.1kadry.ru/#/document/86/154264/actual/	2023-12-14T10:28:22.997	503					0.351467609405518	28	отпуск	0.0833333333333333	True	можно ли выплатить отпуск 14 дней компенсации	
kuber	220	Здравствуйте! Уточните пожалуйста может ли сотрудница во время отпуска по беременности и родам и при получении пособия по бир работать	520660	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://1gl.ru/#/document/16/133409/actual/	2024-01-09T05:19:39.558				можно ли сотруднице работать по основному месту работы в отпуске по беременности и родам и получать пособие	SbertT5	0.736317276954651	20	больничный	0	False	пособие по беременности и родам	
kuber	8	подскажите пожалуйста. Может ли директор организации единственный учредитель брать отпуск без сохранения заработной платы на длительный срок например 1-2 месяца?	464123	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://1gl.ru/#/document/86/410647/actual/	2024-01-11T12:30:14.163						0.787004172801971	20	отпуск без сохранение зарплата	0.176470588235294	False	как часто можно брать отпуск без сохранения заработной платы	
kuber	9	сотрудник идет в отпуск в феврале 2024 года в январе 2024 выплачена годовая  премия за 2023 г. , а в феврале 2023 годовая премия за 2022 год . какая премия войдет в расчёт	534244	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://1gl.ru/#/document/16/56797/actual/	2024-01-29T11:49:10.214						0.835304856300354	33	средний заработок	0	False	премия за 2022 год выплачена в феврале особенности расчета среднего	
kuber	8	Если в отчетном периоде не было работников, которые работникам, которые в отчетном периоде:  выполняли работу, которая дает право на досрочную пенсию; работали в сельском хозяйстве и при исчислении стажа работы которых применяется список работ, производств, профессий, должностей, специальностей, в соответствии с которым устанавливают повышение размера фиксированной выплаты к страховой пенсии по старости и к страховой пенсии по инвалидности (ч. 14 ст. 17 Закона от 28.12.2013 № 400-ФЗ); формировали свои пенсионные права в соответствии с Законом от 15.05.1991 № 1244-1 «О социальной защите граждан, подвергшихся воздействию радиации вследствие катастрофы на Чернобыльской АЭС»; замещали государственные или муниципальные должности, а также должности государственной гражданской службы и муниципальной службы; работали полный навигационный период на водном транспорте, полный сезон на предприятиях и в организациях сезонных отраслей промышленности, вахтовым методом; работали в период отбывания наказания в виде лишения свободы; имели периоды простоя или отстранения от работы; имели периоды освобождения от работы с сохранением места работы на время исполнения государственных или общественных обязанностей; находились в отпуске по уходу за ребенком в возрасте от полутора до трех лет, в отпуске без сохранения зарплаты. ТО СЗВ-СТАЖ сдавать не нужно до 25.01.2024?	528990	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://1obraz.ru/#/document/86/593499/actual/	2024-01-18T06:16:42.054						0.58532065153122	182	какой период работа входить стаж начисление педагог досрочный пенсия	0.0434782608695652	False	Какие периоды работы входят в стаж для досрочной пенсии	
kuber	220	Добрый день, у нашего сотрудника накопился ежегодный оплачиваемый отпуск 84 календарных дня. Можем ли мы выплатить компенсацию за отпуск за 56 дней?	449309	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://www.1kadry.ru/#/document/86/154264/actual/	2023-12-05T13:39:56.664						0.582701504230499	22	отпуск	0.0769230769230769	True	денежная компенсация при отпуске 56 дней	
kuber	220	Здравствуйте. Нужно ли посылать Форму ЕФС-1 по стажу, если все работники работали, у них нет отпусков за свой счет, отпуска по беременности и по уходу за ребенком и т.п.? 1С ЗУП ничего не заполнила.	464142	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://1gl.ru/#/document/86/410649/actual/	2024-01-17T11:55:32.685						0.741058468818665	34	отпуск без сохранение зарплата	0.037037037037037	False	отпуск за свой счет и стаж	
kuber	8	Добрый день! Если сотрудник идет в отпуск, но в его расчетном периоде за 12 месяцев - 10 месяцев он находился на больничном, то в расчет брать ли 2 месяца его фактической зарплаты ?	571286	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://www.1kadry.ru/#/document/12/496044/actual/	2024-01-19T03:06:04.411						0.241714477539062	33	зарплата	0.0526315789473684	True	обязательно ли уведомлять об изменении зарплаты за 2 месяца	
kuber	9	как указывать отпуск по уходу за ребенком до 1,5 лет и отпуск по уходу за ребенком до 3 лет в СЗВ-Стаж (в составе ЕФС-1)?	585400	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://1gl.ru/#/document/86/694201/actual/	2024-01-18T08:47:53.591						0.171160578727722	24	отпуск уход ребенок	0.230769230769231	True	отпуск после отпуска по уходу за ребенком от 1,5 до 3 лет	
kuber	220	Добрый день! Подскажите, 29.12.2023 года была рассчитана заработная плата за декабрь 2023 , планируемая дата выплаты 12.01.2024 г, сегодня 10.01.2024 г.  нам предоставили свидетельство о смерти сотрудника, умер он 24.12.2023 г., заявления от родственников на выплату им причитающихся денежных средств (ЗП и компенсации отпуска при увольнения) еще нет. Как должны начисляться страховые взносы и НДФЛ на данные суммы?	482596	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://1elpu.ru/#/document/16/70737/actual/	2024-01-10T09:08:53.306	503					0.218387797474861	58	индексация	0	False	будет ли повышение заработной платы с 01.01.2023 г.	
kuber	9	Екатерина, проконсультируйте, пжлста, в какие сроки нужно сдать отчет с января 2024 года? ПОДРАЗДЕЛ 1.2 ЕФС-1 ПО СОТРУДНИЦАМ, УХОДЯЩИМ В ОТПУСКА ПО БИР И ПО УХОДУ ЗА РЕБЕНКОМ	572810	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://1gl.ru/#/document/86/669812/actual/	2024-01-22T05:10:21.131						0.952624619007111	28	ефс 1	0.1	True	ефс-1 подраздел 1.2. сроки сдачи	
kuber	220	Добрый день! Вопрос по заполнению формы статистики 1-Т (условия труда). В течение года была выплачена компенсация ежегодного дополнительного оплачиваемого отпуска при увольнении работников. Должна ли быть эта сумма отражена по строке 20 раздела 2 формы?  По строке 23 необходимо показать сумму выдаваемого молока или других равноценных пищевых продуктов. У нас молоко заменено денежной компенсацией. Сумму денежной компенсации необходимо показать по строке 23 формы или здесь только расходы на физическую выдачу молока должны быть отражены?	490572	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://1elpu.ru/#/document/16/128400/actual/	2024-01-19T08:07:32.292						0.0876693427562714	74	косг	0	False	компенсация молока в денежной форме косгу	
kuber	9	"Выдержка из Вашего ответа: ......, только 7 дней можно заменить компенсацией. Я прочитала ваши пояснения и из п. ""Когда заменить отпуск компенсацией нельзя"" и поняла, что допустимо заменить только в части, превышающей 7 календарных дней, а у нас не превышает..."	450005	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://1gl.ru/#/document/16/56069/actual/	2023-12-21T10:44:19.578						0.516988515853882	40	отпуск	0.0416666666666667	True	часть отпуска может быть заменена денежной компенсацией, превышающей	
kuber	220	Можно ли уволить сотрудника, который  находиться в декретном отпуске по уходу за ребенком от 1,5 до 3-х лет без содержания?	590163	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://www.1kadry.ru/#/document/12/510045/actual/	2023-12-22T09:40:43.707						0.75509113073349	20	отпуск	0.0666666666666667	True	как уволить сотрудницу, находящейся в отпуске по уходу за ребенком до 3-х лет	
kuber	9	Добрый день.                                              У меня вопрос по расчету отпускных. Если у работника прогул или он брал дни без сохранения зарплаты, при расчете отпускных учитывается полный календарный месяц и коэффициент ?	464139	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://1gl.ru/#/document/86/410652/actual/	2024-01-11T06:44:05.445				дни отпуск без сохранения заработной платы входят в расчет отпускных	SbertT5	0.542870163917542	29	отпуск без сохранение зарплата	0.157894736842105	False	отпуск без сохранения зарплаты как влияет на расчет отпускных	
kuber	220	Здравствуйте, сотрудник, устроенный 01.08.2023 года, просит выплатить ему компенсацию за неиспользованный отпуск. Это можно сделать или это делается в момент увольнения?	449309	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://www.1kadry.ru/#/document/86/154264/actual/	2024-01-09T10:49:09.542				можно ли выплачивать компенсация за неиспользованный отпуск, не связанная с увольнением при переходящем отпуске	SbertT5	0.895212650299072	21	отпуск	0.0555555555555556	True	можно ли не выплачивать компенсацию за неиспользованный отпуск при увольнении	
kuber	8	Добрый день! Подскажите, пожалуйста, может ли сотрудница при уходе в 2024 г. в декретный отпуск, поменять года на 21 и 22 г. Беременность вторая	576858	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://gosfinansy.ru/#/document/16/143727/actual/	2023-12-27T09:02:06.894						0.41309118270874	24	отпуск	0.0769230769230769	True	уход сотрудницы из отпуска по уходу за ребенком в отпуск по беременности и родам	
kuber	8	Добрый день. в 2022 при выплате материальной помощи мобилизованному был удержан НДФЛ. После выхода разъяснений по поводу того, что помощь мобилизованным, членам их семей является необлагаемым доходом, сотруднику было направлено уведомление о возможном возврате НДФЛ.  в мае 2023, находясь в отпуске, сотрудник подал заявление на возврат излишне удержанного налога. Как в 6НДФЛ за 2023 год отразить данную сумму возврата? в разделе 1,2 понятно по каким строкам должно все проходить. у сотрудника в 2023 по организации не проходит доход, и в приложении 1 в сведениях о доходах и суммах налогов у него будет пусто кроме строки Сумма излишне удержанная налоговым агентом? ну так пойдет ошибка чисто математическая - без доходов и удержанного налога появился излишне удержанный.	591062	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://1gl.ru/#/document/86/704149/actual/	2024-01-31T03:52:44.793						0.643767416477203	115	6 ндфл	0.015625	False	излишне удержанный ндфл как отразить в 6-ндфл если не было возврата	
kuber	9	Имеет сотрудник право на отпуск по уходу за пожилыми больными родителями? (инсульт и деменция) На какой срок? Справки все есть. Этот отпуск оплачивается или за свой счет?	455487	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://1crs.ru/#/document/16/123822/actual/	2023-12-29T13:18:02.923				больничный оплачивается в отпуске за свой счет	SbertT5	0.889968276023865	27	деменция	0.0476190476190476	True	деменция у пожилых	
kuber	188	Работник предприятия принес вызов на сессию с 20 декабря по 14 января 2024 года. Как  правильно оплатить учебный отпуск? Должны ли быть оплачены дни с 1 января по 8 января 2024 года	558365	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://1gl.ru/#/document/16/139825/actual/	2023-12-21T12:45:40.413						0.185038328170776	32	налог	0	False	налог на сверхприбыль с 1 января 2024 года	
kuber	9	Добрый день. Сотрудница ни дня не работала. с дня приема находилась в отпуске по уходу до 1,5 лет . Как рассчитать окончательный расчет при увольнении ?	590163	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://www.1kadry.ru/#/document/12/510045/actual/	2023-12-26T13:27:52.600		111	111111			0.984544157981873	26	отпуск	0.0588235294117647	True	сотрудница находиться в отпуске по уходу за ребенком до 3- лет день увольнения приходиться на выходной день	
kuber	220	Добрый день. Подскажите пожалуйста, в организации к ежегодному отпуску 28 дней у не которых сотрудников добавляется 7 дней за вредность. Нужно их отдельно выделять в графике отпуско?	471485	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://www.1kadry.ru/#/document/16/65003/actual/	2023-12-12T13:12:47.538						0.348832428455353	27	отпуск	0.0625	True	может ли сотрудник взять 1 день ежегодного отпуска	
kuber	9	Доброе утро! Страховые взносы рассчитываются с начисленной з/пл или какую то роль играет выплата зар. платы например отпускных ранее их начисления ? Если сотрудник не получил зар. плату по каким то причинам страховые взносы перечисляются всё равно?	503387	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://gosfinansy.ru/#/document/86/548566/actual/	2023-12-26T13:29:56.075		111	111111			0.290166139602661	37	зарплата	0	False	страховые взносы с заработной платы умершего сотрудника	
kuber	6	Добрый день. У нас есть сотрудник, который имеет право на дополнительный ежегодный отпуск для тех, кто пострадал в результате аварии на Чернобыльской АЭС. В форме ЕФС-1 за 2023 год у него проставляется этот отпуск с параметром НЕ ОПЛ. Нужно его поменять на ЧАЭС?	583212	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://www.1kadry.ru/#/document/86/690076/actual/	2024-01-17T07:22:12.237						0.147058337926865	43	отпуск	0.0333333333333333	True	дополнительный отпуск за него	
kuber	6	Добрый день! Если сотрудник отгулял отпуск авансом в 2023 года за 2024 год, мы его должны включить в график отпусков?	547822	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://1gl.ru/#/document/86/623516/actual/	2024-01-15T08:54:17.682				график отпусков в 2024 году	SbertT5	0.512007415294647	20	отпуск	0.0833333333333333	True	график отпусков в 2024 году	
kuber	6	Иностранный работник (гражданин Узбекистана) убывает в отпуск на 2 месяца, должен ли работодатель подавать данные в миграционную службу об убытии работника	434108	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://www.1kadry.ru/#/document/12/323341/actual/	2023-12-25T06:14:34.824						0.742635011672974	21	отпуск	0.0625	True	иностранный работник отпуск	
kuber	6	Добрый день. В связи с изменением законодательства в 2024 году, работница, находящаяся в отпуске по уходу за ребенком до 1,5 лет планирует выйти на полный рабочий день с сохранением ежемесячного пособия по уходу. Возможно ли это? Каким образом оформляется такая ситуация?	589008	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://www.1kadry.ru/#/document/86/698683/actual/	2024-01-11T14:20:03.852						0.154563590884209	41	другой	0	False	пособие по уходу за ребенком до 1,5 лет	
kuber	8	Добрый день! Подскажите, пожалуйста, если генеральный директор является по совместительству  начальником производства, при направлении генерального директора в командировку обязательно  оформлять отпуск без сохранения оплаты на начальника производства?	554428	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://1gl.ru/#/document/86/319490/actual/	2023-12-27T10:07:30.848						0.84288501739502	27	другой	0	False	может ли генеральный директор быть по совместительству?	
kuber	220	Добрый вечер. Сотрудница пошла в отпуск  по БиР, БЛ мы получили по ЭДО, данные отправили. А как отправить данные на получение пособия при том, что встала на учет на раннем сроке беременности.. Где это нужно отправлять? Это тоже работодатель отправляет? Спасибо	568849	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://gosfinansy.ru/#/document/86/660594/actual/	2024-01-10T19:26:47.578						0.521690785884857	41	косг	0	False	пособие по ранним срокам беременности студенту КОСГУ бюджет	
kuber	8	Добрый день. Раньше СЗВ стаж мы раз в год сдавали, сейчас разобраться не можем нужно нам сдавать ЕФС-1 ? Если работник 2 недели был в отпуске без сохранения з/платы, а так же на предприятии есть работник мобилизованный с начало СВО.	419018	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://www.1kadry.ru/#/document/12/357806/actual/	2024-01-19T12:33:39.027						0.622327923774719	40	отпуск	0.0344827586206897	True	отпуск без сохранения з/платы влияет на стаж	
kuber	9	Добрый день! Вопрос по начислению отпускных: у работника на основном месте работы оклад 35000 руб, еще он в этой же организации по совместительству работает водителем на полставки и оклад у него 10000 р. Работник уходит в отпуск с 09.01.2024 на 28 дней. Подскажите, отпускные считать по каждой должности отдельно или все вместе? Если я беру отдельно 10000, ваш расчетчик не понимает что это полставки и выдает результат, исходя из МРОТ.	441131	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://www.1kadry.ru/#/document/86/152108/actual/	2023-12-25T12:03:39.221						0.806187152862549	70	отпуск	0.0217391304347826	True	оплата отпускных исходя из оклада	
kuber	8	Добрый день, пришлите, пожалуйста, образец справки с места работы сотрудницы, находящейся в отпуске по уходу за ребенком до 3 лет	557889	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://1gl.ru/#/document/86/641948/actual/	2023-12-06T10:30:37.978						0.124691672623158	20	справка	0.0833333333333333	True	справка с места работы родителя о том, что он не находится в отпуске по уходу за ребенком	
kuber	188	Добрый день. Из какой минималки должен считаться средний для расчета отпуска сотруднику уходящему в отпуск после декрета? Федеральной или по Москве, организация зарегистрирована в г. Москве. (Средний исходя из заработка сотрудника до ухода в декрет меньше ,чем расчет из минималки).	547825	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://1gl.ru/#/document/86/623528/actual/	2023-12-20T09:37:30.104						0.452072322368622	40	отпуск	0.0454545454545455	True	сотрудник после декрета идет в отпуск как считать средний	
kuber	6	Может ли сотрудник уволится или уйти в отпуск в нерабочий праздничный день? ТК РФ? когда нужно в таких случаях выплачивать расчет?	501797	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://gosfinansy.ru/#/document/86/545009/actual/	2023-12-22T09:55:48.322						0.412628173828125	21	отпуск	0.0714285714285714	True	если сотрудник ушел в отпуск с последующим увольнением когда выплачивать окончательный расчет	
kuber	9	Добрый день! Подскажите, если сотрудница с 01 августа 2023 года в отпуске по беременности и родам, а в январе 2024 увольняется, какой период брать с начислениям з/п при расчете компенсации : с 01.08.2022 по 31.07.23 или с 01.01.2023 по 31.07.23.?	517062	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://1gl.ru/#/document/16/132848/actual/	2024-01-09T13:15:23.272						0.153699964284897	40	зарплата	0	False	индексация зарплаты с 01.07.2023	
kuber	6	Добрый день! Сотрудник на время срочной службы (1 год) не был уволен, трудовой договор был приостановлен на это время. Положен ли трудовой отпуск за этот период?	590152	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://www.1kadry.ru/#/document/12/510165/actual/	2024-02-05T07:15:11.492						0.069405697286129	26	отпуск	0.0588235294117647	True	как уволить сотрудника во время трудового отпуска	
kuber	9	Добрый день! Нужно ли сдавать СЗВ--СТАЖ в СФР, если у сотрудников в течение 2023 года не было никаких отклонений (отпусков за свой счет, больничных и т.д.)?	491183	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://1gl.ru/#/document/86/523849/actual/	2024-01-25T10:19:19.538						0.254973381757736	26	больничный	0.0526315789473684	True	сотрудник был на больничном в сзв-стаж	
kuber	9	"Доброе утро! Подскажите, пожалуйста. Сотрудница собралась в отпуск по БиР. Оф.трудоустроена в 2023 году, с 2020-2022 год нигде не была трудоустроена, имела статус самозанятой, с 2016-2019 работала на полставки от МРОТ. Можно не заменять периоды, оставить 2022,2021? И если их можно оставить, то какой доход указывать ""0"" или величину МРОТ за соответствующие периоды?"	571117	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://1obraz.ru/#/document/86/208444/actual/	2023-12-25T07:41:43.878						0.413540124893189	53	гиа 9	0	False	оставить на второй год, если не сдал огэ	
kuber	8	Добрый день, есть ли какие то обязанности у работодателя предоставлять отпуск в период когда хочет работник? По сотрудникам многодетным и тем у кого школьники обязаны предоставить летом? По остальным сотрудникам работодатель сам решает когда отпустить?	518423	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://www.1kadry.ru/#/document/16/133086/actual/	2023-12-11T05:48:17.141						0.056719683110714	35	отпуск	0.05	True	когда предоставить отпуск вахтовикам	
kuber	8	Добрый день. У сотрудницы заканчивается отпуск по уходу за ребенком до 1,5 лет. Какие документы необходимо оформить для оформления отпуска по уходу за ребенком до 3-х лет?	585400	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://1gl.ru/#/document/86/694201/actual/	2023-12-08T09:19:17.487						0.767088890075684	27	отпуск уход ребенок	0.2	True	какие документы нужно оформлять при уходе в отпуск по уходу за ребенком до 1,5 лет	
kuber	220	Подскажите, пожалуйста, если наша сотрудница находясь в отпуске по уходу за ребенком до 1,5 лет, сейчас хочет выйти на неполный рабочий день - как это оформить и не будет ли у нее уменьшено пособие?	575559	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://www.1kadry.ru/#/document/12/499272/actual/	2024-01-10T11:00:35.587	503					0.320183157920837	34	увольнение	0	False	как уволить сотрудницу если она находится в отпуске по уходу за ребенком на срочном договоре	
